SSID,BSSID,Signal Strength,current BSSID,x,y
eduroam,44:12:44:6a:d0:81,-72,0,945,484
eduroam,44:12:44:6e:f8:71,-81,0,945,484
eduroam,44:12:44:6d:83:11,-75,0,945,484
eduroam,44:12:44:69:70:61,-79,0,945,484
eduroam,44:12:44:6b:03:81,-55,0,945,484
eduroam,44:12:44:69:b0:f1,-84,0,945,484
eduroam,44:12:44:6e:6c:f1,-88,0,945,484
eduroam,44:12:44:6c:38:91,-87,0,945,484
eduroam,44:12:44:6a:77:41,-85,0,945,484
eduroam,94:64:24:9a:e9:51,-86,0,945,484
eduroam,44:12:44:6d:60:61,-71,0,945,484
eduroam,44:12:44:6d:39:c1,-80,0,945,484
eduroam,44:12:44:6d:cd:91,-83,0,945,484
eduroam,44:12:44:6e:8c:d1,-74,0,945,484
eduroam,44:12:44:6a:4b:d1,-80,0,945,484
eduroam,44:12:44:6d:82:f1,-84,0,945,484
eduroam,44:12:44:6d:9b:41,-84,0,945,484
eduroam,44:12:44:6a:05:b1,-80,0,945,484
eduroam,44:12:44:69:bb:61,-60,0,945,484
eduroam,44:12:44:6e:8c:f1,-77,0,945,484
eduroam,44:12:44:6d:16:e1,-72,0,945,484
eduroam,44:12:44:69:e1:41,-77,0,945,484
eduroam,44:12:44:69:b1:11,-82,0,945,484
eduroam,44:12:44:6c:7f:f1,-71,0,945,484
eduroam,44:12:44:6b:8f:61,-64,0,945,484
eduroam,44:12:44:69:70:41,-79,0,945,484
eduroam,44:12:44:6b:34:e1,-57,0,945,484
eduroam,44:12:44:6c:7f:d1,-75,0,945,484
eduroam,44:12:44:6e:f8:91,-77,0,945,484
eduroam,94:64:24:9a:e9:31,-81,0,945,484
eduroam,44:12:44:69:61:11,-73,0,945,484
eduroam,44:12:44:6b:03:61,-65,0,945,484
eduroam,44:12:44:69:61:31,-76,0,945,484
eduroam,44:12:44:69:58:c1,-66,0,945,484
eduroam,44:12:44:69:bb:41,-60,0,945,484
eduroam,44:12:44:6e:07:71,-71,0,945,484
eduroam,44:12:44:6b:8f:41,-87,0,945,484
eduroam,44:12:44:6d:60:41,-69,0,945,484
eduroam,44:12:44:69:58:a1,-62,0,945,484
eduroam,44:12:44:6e:07:51,-84,0,945,484
eduroam,44:12:44:6e:bf:61,-80,0,945,484
eduroam,44:12:44:6b:35:01,-50,1,945,484
eduroam,44:12:44:6b:00:51,-85,0,945,484
eduroam,44:12:44:6d:54:f1,-77,0,945,484
eduroam,44:12:44:6d:cd:b1,-80,0,945,484
eduroam,44:12:44:6b:5d:e1,-83,0,945,484
IllinoisNet,44:12:44:6d:cd:b0,-80,0,945,484
IllinoisNet,44:12:44:69:58:c0,-66,0,945,484
IllinoisNet,44:12:44:6a:d0:80,-72,0,945,484
IllinoisNet,44:12:44:6e:f8:70,-81,0,945,484
IllinoisNet,44:12:44:69:70:60,-77,0,945,484
IllinoisNet,44:12:44:6d:60:60,-71,0,945,484
IllinoisNet,44:12:44:69:b0:f0,-85,0,945,484
IllinoisNet,44:12:44:6d:39:c0,-81,0,945,484
IllinoisNet,44:12:44:6e:8c:d0,-74,0,945,484
IllinoisNet,44:12:44:6a:05:d0,-78,0,945,484
IllinoisNet,44:12:44:6d:82:f0,-85,0,945,484
IllinoisNet,44:12:44:6e:07:70,-70,0,945,484
IllinoisNet,44:12:44:6e:40:b0,-83,0,945,484
IllinoisNet,44:12:44:6a:77:40,-86,0,945,484
IllinoisNet,44:12:44:6a:4b:d0,-81,0,945,484
IllinoisNet,44:12:44:6d:9b:40,-84,0,945,484
IllinoisNet,44:12:44:6d:54:d0,-70,0,945,484
IllinoisNet,44:12:44:69:b1:10,-82,0,945,484
IllinoisNet,44:12:44:6b:35:00,-48,0,945,484
IllinoisNet,44:12:44:6c:7f:f0,-71,0,945,484
IllinoisNet,44:12:44:6b:03:80,-55,0,945,484
IllinoisNet,44:12:44:69:e1:40,-80,0,945,484
IllinoisNet,44:12:44:6b:8f:60,-64,0,945,484
IllinoisNet,44:12:44:6d:54:f0,-78,0,945,484
IllinoisNet,44:12:44:6b:03:60,-61,0,945,484
IllinoisNet,44:12:44:6b:34:e0,-58,0,945,484
IllinoisNet,44:12:44:6c:7f:d0,-76,0,945,484
IllinoisNet,44:12:44:69:61:10,-66,0,945,484
IllinoisNet,44:12:44:69:bb:60,-60,0,945,484
IllinoisNet,44:12:44:6e:8c:f0,-77,0,945,484
IllinoisNet,44:12:44:6d:83:10,-66,0,945,484
IllinoisNet,44:12:44:6e:bf:60,-77,0,945,484
IllinoisNet,94:64:24:9a:e9:50,-85,0,945,484
IllinoisNet,44:12:44:69:70:40,-80,0,945,484
IllinoisNet,44:12:44:69:bb:40,-61,0,945,484
IllinoisNet,44:12:44:6a:05:b0,-76,0,945,484
IllinoisNet,44:12:44:6b:5d:e0,-83,0,945,484
IllinoisNet,cc:88:c7:74:69:f2,-86,0,945,484
IllinoisNet,44:12:44:69:61:30,-77,0,945,484
IllinoisNet,44:12:44:6e:f8:90,-77,0,945,484
IllinoisNet,44:12:44:69:58:a0,-63,0,945,484
IllinoisNet,44:12:44:6e:68:a0,-89,0,945,484
IllinoisNet,44:12:44:6d:16:c0,-81,0,945,484
IllinoisNet,44:12:44:6a:29:d0,-85,0,945,484
IllinoisNet,44:12:44:6d:60:40,-70,0,945,484
IllinoisNet,44:12:44:6b:8f:40,-86,0,945,484
IllinoisNet,44:12:44:6b:00:50,-85,0,945,484
eduroam,44:12:44:6a:05:d1,-79,0,945,484
eduroam,44:12:44:6d:54:d1,-70,0,945,484
eduroam,44:12:44:6a:d0:81,-72,0,945,484
eduroam,44:12:44:6e:f8:71,-81,0,945,484
eduroam,44:12:44:6d:83:11,-75,0,945,484
eduroam,44:12:44:69:70:61,-79,0,945,484
eduroam,44:12:44:6b:03:81,-55,0,945,484
eduroam,44:12:44:69:b0:f1,-84,0,945,484
eduroam,44:12:44:6e:6c:f1,-88,0,945,484
eduroam,44:12:44:6c:38:91,-87,0,945,484
eduroam,44:12:44:6a:77:41,-85,0,945,484
eduroam,94:64:24:9a:e9:51,-86,0,945,484
eduroam,44:12:44:6d:60:61,-71,0,945,484
eduroam,44:12:44:6d:39:c1,-80,0,945,484
eduroam,44:12:44:6d:cd:91,-83,0,945,484
eduroam,44:12:44:6e:8c:d1,-74,0,945,484
eduroam,44:12:44:6a:4b:d1,-80,0,945,484
eduroam,44:12:44:6d:82:f1,-84,0,945,484
eduroam,44:12:44:6d:9b:41,-84,0,945,484
eduroam,44:12:44:6a:05:b1,-80,0,945,484
eduroam,44:12:44:69:bb:61,-60,0,945,484
eduroam,44:12:44:6e:8c:f1,-77,0,945,484
eduroam,44:12:44:6d:16:e1,-72,0,945,484
eduroam,44:12:44:69:e1:41,-77,0,945,484
eduroam,44:12:44:69:b1:11,-82,0,945,484
eduroam,44:12:44:6c:7f:f1,-71,0,945,484
eduroam,44:12:44:6b:8f:61,-64,0,945,484
eduroam,44:12:44:69:70:41,-79,0,945,484
eduroam,44:12:44:6b:34:e1,-57,0,945,484
eduroam,44:12:44:6c:7f:d1,-75,0,945,484
eduroam,44:12:44:6e:f8:91,-77,0,945,484
eduroam,94:64:24:9a:e9:31,-81,0,945,484
eduroam,44:12:44:69:61:11,-73,0,945,484
eduroam,44:12:44:6b:03:61,-65,0,945,484
eduroam,44:12:44:69:61:31,-76,0,945,484
eduroam,44:12:44:69:58:c1,-66,0,945,484
eduroam,44:12:44:69:bb:41,-60,0,945,484
eduroam,44:12:44:6e:07:71,-71,0,945,484
eduroam,44:12:44:6b:8f:41,-87,0,945,484
eduroam,44:12:44:6d:60:41,-69,0,945,484
eduroam,44:12:44:69:58:a1,-62,0,945,484
eduroam,44:12:44:6e:07:51,-84,0,945,484
eduroam,44:12:44:6e:bf:61,-80,0,945,484
eduroam,44:12:44:6b:35:01,-50,1,945,484
eduroam,44:12:44:6b:00:51,-85,0,945,484
eduroam,44:12:44:6d:54:f1,-77,0,945,484
eduroam,44:12:44:6d:cd:b1,-80,0,945,484
eduroam,44:12:44:6b:5d:e1,-83,0,945,484
IllinoisNet,44:12:44:6d:cd:b0,-80,0,945,484
IllinoisNet,44:12:44:69:58:c0,-66,0,945,484
IllinoisNet,44:12:44:6a:d0:80,-72,0,945,484
IllinoisNet,44:12:44:6e:f8:70,-81,0,945,484
IllinoisNet,44:12:44:69:70:60,-77,0,945,484
IllinoisNet,44:12:44:6d:60:60,-71,0,945,484
IllinoisNet,44:12:44:69:b0:f0,-85,0,945,484
IllinoisNet,44:12:44:6d:39:c0,-81,0,945,484
IllinoisNet,44:12:44:6e:8c:d0,-74,0,945,484
IllinoisNet,44:12:44:6a:05:d0,-78,0,945,484
IllinoisNet,44:12:44:6d:82:f0,-85,0,945,484
IllinoisNet,44:12:44:6e:07:70,-70,0,945,484
IllinoisNet,44:12:44:6e:40:b0,-83,0,945,484
IllinoisNet,44:12:44:6a:77:40,-86,0,945,484
IllinoisNet,44:12:44:6a:4b:d0,-81,0,945,484
IllinoisNet,44:12:44:6d:9b:40,-84,0,945,484
IllinoisNet,44:12:44:6d:54:d0,-70,0,945,484
IllinoisNet,44:12:44:69:b1:10,-82,0,945,484
IllinoisNet,44:12:44:6b:35:00,-48,0,945,484
IllinoisNet,44:12:44:6c:7f:f0,-71,0,945,484
IllinoisNet,44:12:44:6b:03:80,-55,0,945,484
IllinoisNet,44:12:44:69:e1:40,-80,0,945,484
IllinoisNet,44:12:44:6b:8f:60,-64,0,945,484
IllinoisNet,44:12:44:6d:54:f0,-78,0,945,484
IllinoisNet,44:12:44:6b:03:60,-61,0,945,484
IllinoisNet,44:12:44:6b:34:e0,-58,0,945,484
IllinoisNet,44:12:44:6c:7f:d0,-76,0,945,484
IllinoisNet,44:12:44:69:61:10,-66,0,945,484
IllinoisNet,44:12:44:69:bb:60,-60,0,945,484
IllinoisNet,44:12:44:6e:8c:f0,-77,0,945,484
IllinoisNet,44:12:44:6d:83:10,-66,0,945,484
IllinoisNet,44:12:44:6e:bf:60,-77,0,945,484
IllinoisNet,94:64:24:9a:e9:50,-85,0,945,484
IllinoisNet,44:12:44:69:70:40,-80,0,945,484
IllinoisNet,44:12:44:69:bb:40,-61,0,945,484
IllinoisNet,44:12:44:6a:05:b0,-76,0,945,484
IllinoisNet,44:12:44:6b:5d:e0,-83,0,945,484
IllinoisNet,cc:88:c7:74:69:f2,-86,0,945,484
IllinoisNet,44:12:44:69:61:30,-77,0,945,484
IllinoisNet,44:12:44:6e:f8:90,-77,0,945,484
IllinoisNet,44:12:44:69:58:a0,-63,0,945,484
IllinoisNet,44:12:44:6e:68:a0,-89,0,945,484
IllinoisNet,44:12:44:6d:16:c0,-81,0,945,484
IllinoisNet,44:12:44:6a:29:d0,-85,0,945,484
IllinoisNet,44:12:44:6d:60:40,-70,0,945,484
IllinoisNet,44:12:44:6b:8f:40,-86,0,945,484
IllinoisNet,44:12:44:6b:00:50,-85,0,945,484
eduroam,44:12:44:6a:05:d1,-79,0,861,489
eduroam,44:12:44:6d:54:d1,-71,0,861,489
eduroam,44:12:44:6e:f8:71,-81,0,861,489
eduroam,44:12:44:6d:83:11,-75,0,861,489
eduroam,44:12:44:69:70:61,-85,0,861,489
eduroam,44:12:44:6b:03:81,-64,0,861,489
eduroam,44:12:44:69:b0:f1,-84,0,861,489
eduroam,44:12:44:6e:6c:f1,-88,0,861,489
eduroam,44:12:44:6c:38:91,-87,0,861,489
eduroam,44:12:44:6a:77:41,-85,0,861,489
eduroam,94:64:24:9a:e9:51,-86,0,861,489
eduroam,44:12:44:6d:60:61,-64,0,861,489
eduroam,44:12:44:6d:39:c1,-80,0,861,489
eduroam,44:12:44:6d:cd:91,-83,0,861,489
eduroam,44:12:44:6e:8c:d1,-84,0,861,489
eduroam,44:12:44:6a:4b:d1,-80,0,861,489
eduroam,44:12:44:6d:82:f1,-84,0,861,489
eduroam,44:12:44:6d:9b:41,-84,0,861,489
eduroam,44:12:44:6a:05:b1,-80,0,861,489
eduroam,44:12:44:69:bb:61,-54,0,861,489
eduroam,44:12:44:6e:8c:f1,-77,0,861,489
eduroam,44:12:44:6d:16:e1,-72,0,861,489
eduroam,44:12:44:69:e1:41,-77,0,861,489
eduroam,44:12:44:69:b1:11,-82,0,861,489
eduroam,44:12:44:6c:7f:f1,-71,0,861,489
eduroam,44:12:44:6b:8f:61,-64,0,861,489
eduroam,44:12:44:69:70:41,-79,0,861,489
eduroam,44:12:44:6e:6d:11,-86,0,861,489
eduroam,44:12:44:6b:34:e1,-78,0,861,489
eduroam,44:12:44:6c:7f:d1,-75,0,861,489
eduroam,44:12:44:6e:f8:91,-77,0,861,489
eduroam,94:64:24:9a:e9:31,-81,0,861,489
eduroam,44:12:44:69:61:11,-73,0,861,489
eduroam,44:12:44:6b:03:61,-62,0,861,489
eduroam,44:12:44:69:61:31,-76,0,861,489
eduroam,44:12:44:69:58:c1,-59,0,861,489
eduroam,44:12:44:69:bb:41,-65,0,861,489
eduroam,44:12:44:6b:8f:41,-87,0,861,489
eduroam,44:12:44:6d:60:41,-69,0,861,489
eduroam,44:12:44:69:58:a1,-67,0,861,489
eduroam,cc:88:c7:74:69:f1,-81,0,861,489
eduroam,44:12:44:6e:07:51,-84,0,861,489
eduroam,44:12:44:6e:bf:61,-80,0,861,489
eduroam,44:12:44:6b:35:01,-58,1,861,489
eduroam,44:12:44:6b:00:51,-85,0,861,489
eduroam,44:12:44:6d:54:f1,-69,0,861,489
eduroam,44:12:44:6d:cd:b1,-80,0,861,489
eduroam,44:12:44:6b:5d:e1,-83,0,861,489
IllinoisNet,44:12:44:6d:cd:b0,-80,0,861,489
IllinoisNet,44:12:44:69:58:c0,-59,0,861,489
IllinoisNet,44:12:44:6e:f8:70,-81,0,861,489
IllinoisNet,44:12:44:69:70:60,-84,0,861,489
IllinoisNet,44:12:44:6e:6d:10,-84,0,861,489
IllinoisNet,44:12:44:6d:60:60,-64,0,861,489
IllinoisNet,44:12:44:69:b0:f0,-85,0,861,489
IllinoisNet,44:12:44:6d:39:c0,-81,0,861,489
IllinoisNet,44:12:44:6e:8c:d0,-85,0,861,489
IllinoisNet,44:12:44:6a:05:d0,-78,0,861,489
IllinoisNet,44:12:44:6d:82:f0,-85,0,861,489
IllinoisNet,44:12:44:6e:40:b0,-83,0,861,489
IllinoisNet,44:12:44:6a:77:40,-86,0,861,489
IllinoisNet,44:12:44:6a:4b:d0,-81,0,861,489
IllinoisNet,44:12:44:6d:9b:40,-84,0,861,489
IllinoisNet,44:12:44:6d:54:d0,-73,0,861,489
IllinoisNet,44:12:44:69:b1:10,-82,0,861,489
IllinoisNet,44:12:44:6b:35:00,-71,0,861,489
IllinoisNet,44:12:44:6c:7f:f0,-71,0,861,489
IllinoisNet,44:12:44:6b:03:80,-64,0,861,489
IllinoisNet,44:12:44:69:e1:40,-80,0,861,489
IllinoisNet,44:12:44:6b:8f:60,-64,0,861,489
IllinoisNet,44:12:44:6d:54:f0,-69,0,861,489
IllinoisNet,44:12:44:6b:03:60,-63,0,861,489
IllinoisNet,44:12:44:6b:34:e0,-78,0,861,489
IllinoisNet,44:12:44:6c:7f:d0,-76,0,861,489
IllinoisNet,44:12:44:69:61:10,-66,0,861,489
IllinoisNet,44:12:44:69:bb:60,-54,0,861,489
IllinoisNet,44:12:44:6e:8c:f0,-77,0,861,489
IllinoisNet,44:12:44:6d:83:10,-66,0,861,489
IllinoisNet,44:12:44:6e:bf:60,-77,0,861,489
IllinoisNet,94:64:24:9a:e9:50,-85,0,861,489
IllinoisNet,44:12:44:69:70:40,-80,0,861,489
IllinoisNet,44:12:44:69:bb:40,-67,0,861,489
IllinoisNet,44:12:44:6a:05:b0,-76,0,861,489
IllinoisNet,44:12:44:6b:5d:e0,-83,0,861,489
IllinoisNet,cc:88:c7:74:69:f2,-86,0,861,489
IllinoisNet,44:12:44:69:61:30,-77,0,861,489
IllinoisNet,44:12:44:6e:f8:90,-77,0,861,489
IllinoisNet,44:12:44:69:58:a0,-68,0,861,489
IllinoisNet,44:12:44:6e:68:a0,-89,0,861,489
IllinoisNet,44:12:44:6d:16:c0,-81,0,861,489
IllinoisNet,44:12:44:6a:29:d0,-85,0,861,489
IllinoisNet,44:12:44:6d:60:40,-70,0,861,489
IllinoisNet,44:12:44:6b:8f:40,-86,0,861,489
IllinoisNet,44:12:44:6b:00:50,-85,0,861,489
eduroam,44:12:44:6a:05:d1,-79,0,861,489
eduroam,44:12:44:6d:54:d1,-71,0,861,489
eduroam,44:12:44:6e:f8:71,-81,0,861,489
eduroam,44:12:44:6d:83:11,-75,0,861,489
eduroam,44:12:44:69:70:61,-85,0,861,489
eduroam,44:12:44:6b:03:81,-64,0,861,489
eduroam,44:12:44:69:b0:f1,-84,0,861,489
eduroam,44:12:44:6e:6c:f1,-88,0,861,489
eduroam,44:12:44:6c:38:91,-87,0,861,489
eduroam,44:12:44:6a:77:41,-85,0,861,489
eduroam,94:64:24:9a:e9:51,-86,0,861,489
eduroam,44:12:44:6d:60:61,-64,0,861,489
eduroam,44:12:44:6d:39:c1,-80,0,861,489
eduroam,44:12:44:6d:cd:91,-83,0,861,489
eduroam,44:12:44:6e:8c:d1,-84,0,861,489
eduroam,44:12:44:6a:4b:d1,-80,0,861,489
eduroam,44:12:44:6d:82:f1,-84,0,861,489
eduroam,44:12:44:6d:9b:41,-84,0,861,489
eduroam,44:12:44:6a:05:b1,-80,0,861,489
eduroam,44:12:44:69:bb:61,-54,0,861,489
eduroam,44:12:44:6e:8c:f1,-77,0,861,489
eduroam,44:12:44:6d:16:e1,-72,0,861,489
eduroam,44:12:44:69:e1:41,-77,0,861,489
eduroam,44:12:44:69:b1:11,-82,0,861,489
eduroam,44:12:44:6c:7f:f1,-71,0,861,489
eduroam,44:12:44:6b:8f:61,-64,0,861,489
eduroam,44:12:44:69:70:41,-79,0,861,489
eduroam,44:12:44:6e:6d:11,-86,0,861,489
eduroam,44:12:44:6b:34:e1,-78,0,861,489
eduroam,44:12:44:6c:7f:d1,-75,0,861,489
eduroam,44:12:44:6e:f8:91,-77,0,861,489
eduroam,94:64:24:9a:e9:31,-81,0,861,489
eduroam,44:12:44:69:61:11,-73,0,861,489
eduroam,44:12:44:6b:03:61,-62,0,861,489
eduroam,44:12:44:69:61:31,-76,0,861,489
eduroam,44:12:44:69:58:c1,-59,0,861,489
eduroam,44:12:44:69:bb:41,-65,0,861,489
eduroam,44:12:44:6b:8f:41,-87,0,861,489
eduroam,44:12:44:6d:60:41,-69,0,861,489
eduroam,44:12:44:69:58:a1,-67,0,861,489
eduroam,cc:88:c7:74:69:f1,-81,0,861,489
eduroam,44:12:44:6e:07:51,-84,0,861,489
eduroam,44:12:44:6e:bf:61,-80,0,861,489
eduroam,44:12:44:6b:35:01,-58,1,861,489
eduroam,44:12:44:6b:00:51,-85,0,861,489
eduroam,44:12:44:6d:54:f1,-69,0,861,489
eduroam,44:12:44:6d:cd:b1,-80,0,861,489
eduroam,44:12:44:6b:5d:e1,-83,0,861,489
IllinoisNet,44:12:44:6d:cd:b0,-80,0,861,489
IllinoisNet,44:12:44:69:58:c0,-59,0,861,489
IllinoisNet,44:12:44:6e:f8:70,-81,0,861,489
IllinoisNet,44:12:44:69:70:60,-84,0,861,489
IllinoisNet,44:12:44:6e:6d:10,-84,0,861,489
IllinoisNet,44:12:44:6d:60:60,-64,0,861,489
IllinoisNet,44:12:44:69:b0:f0,-85,0,861,489
IllinoisNet,44:12:44:6d:39:c0,-81,0,861,489
IllinoisNet,44:12:44:6e:8c:d0,-85,0,861,489
IllinoisNet,44:12:44:6a:05:d0,-78,0,861,489
IllinoisNet,44:12:44:6d:82:f0,-85,0,861,489
IllinoisNet,44:12:44:6e:40:b0,-83,0,861,489
IllinoisNet,44:12:44:6a:77:40,-86,0,861,489
IllinoisNet,44:12:44:6a:4b:d0,-81,0,861,489
IllinoisNet,44:12:44:6d:9b:40,-84,0,861,489
IllinoisNet,44:12:44:6d:54:d0,-73,0,861,489
IllinoisNet,44:12:44:69:b1:10,-82,0,861,489
IllinoisNet,44:12:44:6b:35:00,-71,0,861,489
IllinoisNet,44:12:44:6c:7f:f0,-71,0,861,489
IllinoisNet,44:12:44:6b:03:80,-64,0,861,489
IllinoisNet,44:12:44:69:e1:40,-80,0,861,489
IllinoisNet,44:12:44:6b:8f:60,-64,0,861,489
IllinoisNet,44:12:44:6d:54:f0,-69,0,861,489
IllinoisNet,44:12:44:6b:03:60,-63,0,861,489
IllinoisNet,44:12:44:6b:34:e0,-78,0,861,489
IllinoisNet,44:12:44:6c:7f:d0,-76,0,861,489
IllinoisNet,44:12:44:69:61:10,-66,0,861,489
IllinoisNet,44:12:44:69:bb:60,-54,0,861,489
IllinoisNet,44:12:44:6e:8c:f0,-77,0,861,489
IllinoisNet,44:12:44:6d:83:10,-66,0,861,489
IllinoisNet,44:12:44:6e:bf:60,-77,0,861,489
IllinoisNet,94:64:24:9a:e9:50,-85,0,861,489
IllinoisNet,44:12:44:69:70:40,-80,0,861,489
IllinoisNet,44:12:44:69:bb:40,-67,0,861,489
IllinoisNet,44:12:44:6a:05:b0,-76,0,861,489
IllinoisNet,44:12:44:6b:5d:e0,-83,0,861,489
IllinoisNet,cc:88:c7:74:69:f2,-86,0,861,489
IllinoisNet,44:12:44:69:61:30,-77,0,861,489
IllinoisNet,44:12:44:6e:f8:90,-77,0,861,489
IllinoisNet,44:12:44:69:58:a0,-68,0,861,489
IllinoisNet,44:12:44:6e:68:a0,-89,0,861,489
IllinoisNet,44:12:44:6d:16:c0,-81,0,861,489
IllinoisNet,44:12:44:6a:29:d0,-85,0,861,489
IllinoisNet,44:12:44:6d:60:40,-70,0,861,489
IllinoisNet,44:12:44:6b:8f:40,-86,0,861,489
IllinoisNet,44:12:44:6b:00:50,-85,0,861,489
eduroam,44:12:44:6a:05:d1,-79,0,861,489
eduroam,44:12:44:6d:54:d1,-64,0,861,489
eduroam,44:12:44:6e:f8:71,-81,0,861,489
eduroam,44:12:44:6d:83:11,-75,0,861,489
eduroam,44:12:44:69:70:61,-85,0,861,489
eduroam,44:12:44:6b:03:81,-64,0,861,489
eduroam,44:12:44:69:b0:f1,-84,0,861,489
eduroam,44:12:44:6e:6c:f1,-88,0,861,489
eduroam,44:12:44:6c:38:91,-87,0,861,489
eduroam,44:12:44:6a:77:41,-86,0,861,489
eduroam,94:64:24:9a:e9:51,-86,0,861,489
eduroam,44:12:44:6d:60:61,-64,0,861,489
eduroam,44:12:44:6d:39:c1,-80,0,861,489
eduroam,44:12:44:6d:cd:91,-83,0,861,489
eduroam,44:12:44:6e:8c:d1,-84,0,861,489
eduroam,44:12:44:6a:4b:d1,-80,0,861,489
eduroam,44:12:44:6d:82:f1,-84,0,861,489
eduroam,44:12:44:6d:9b:41,-84,0,861,489
eduroam,44:12:44:6a:05:b1,-80,0,861,489
eduroam,44:12:44:69:bb:61,-59,0,861,489
eduroam,44:12:44:6e:8c:f1,-77,0,861,489
eduroam,44:12:44:6d:16:e1,-72,0,861,489
eduroam,44:12:44:69:e1:41,-77,0,861,489
eduroam,44:12:44:69:b1:11,-82,0,861,489
eduroam,44:12:44:6c:7f:f1,-71,0,861,489
eduroam,44:12:44:6b:8f:61,-64,0,861,489
eduroam,44:12:44:69:70:41,-79,0,861,489
eduroam,44:12:44:6e:6d:11,-86,0,861,489
eduroam,44:12:44:6b:34:e1,-70,0,861,489
eduroam,44:12:44:6c:7f:d1,-75,0,861,489
eduroam,44:12:44:6e:f8:91,-77,0,861,489
eduroam,94:64:24:9a:e9:31,-81,0,861,489
eduroam,44:12:44:69:61:11,-73,0,861,489
eduroam,44:12:44:6b:03:61,-59,0,861,489
eduroam,44:12:44:69:61:31,-76,0,861,489
eduroam,44:12:44:69:58:c1,-66,0,861,489
eduroam,44:12:44:69:bb:41,-64,0,861,489
eduroam,44:12:44:6b:8f:41,-87,0,861,489
eduroam,44:12:44:6d:60:41,-65,0,861,489
eduroam,44:12:44:69:58:a1,-67,0,861,489
eduroam,cc:88:c7:74:69:f1,-81,0,861,489
eduroam,44:12:44:6e:07:51,-84,0,861,489
eduroam,44:12:44:6e:bf:61,-80,0,861,489
eduroam,44:12:44:6b:35:01,-63,1,861,489
eduroam,44:12:44:6b:00:51,-85,0,861,489
eduroam,44:12:44:6d:54:f1,-64,0,861,489
eduroam,44:12:44:6d:cd:b1,-80,0,861,489
eduroam,44:12:44:6b:5d:e1,-83,0,861,489
IllinoisNet,44:12:44:6d:cd:b0,-80,0,861,489
IllinoisNet,44:12:44:69:58:c0,-66,0,861,489
IllinoisNet,44:12:44:6e:f8:70,-81,0,861,489
IllinoisNet,44:12:44:69:70:60,-81,0,861,489
IllinoisNet,44:12:44:6e:6d:10,-84,0,861,489
IllinoisNet,44:12:44:6d:60:60,-64,0,861,489
IllinoisNet,44:12:44:69:b0:f0,-85,0,861,489
IllinoisNet,44:12:44:6d:39:c0,-81,0,861,489
IllinoisNet,44:12:44:6e:8c:d0,-85,0,861,489
IllinoisNet,44:12:44:6a:05:d0,-78,0,861,489
IllinoisNet,44:12:44:6d:82:f0,-85,0,861,489
IllinoisNet,44:12:44:6e:40:b0,-83,0,861,489
IllinoisNet,44:12:44:6a:77:40,-85,0,861,489
IllinoisNet,44:12:44:6a:4b:d0,-81,0,861,489
IllinoisNet,44:12:44:6d:9b:40,-84,0,861,489
IllinoisNet,44:12:44:6d:54:d0,-64,0,861,489
IllinoisNet,44:12:44:69:b1:10,-82,0,861,489
IllinoisNet,44:12:44:6b:35:00,-64,0,861,489
IllinoisNet,44:12:44:6c:7f:f0,-71,0,861,489
IllinoisNet,44:12:44:6b:03:80,-66,0,861,489
IllinoisNet,44:12:44:69:e1:40,-80,0,861,489
IllinoisNet,44:12:44:6b:8f:60,-64,0,861,489
IllinoisNet,44:12:44:6d:54:f0,-64,0,861,489
IllinoisNet,44:12:44:6b:03:60,-59,0,861,489
IllinoisNet,44:12:44:6b:34:e0,-71,0,861,489
IllinoisNet,44:12:44:6c:7f:d0,-76,0,861,489
IllinoisNet,44:12:44:69:61:10,-66,0,861,489
IllinoisNet,44:12:44:69:bb:60,-59,0,861,489
IllinoisNet,44:12:44:6e:8c:f0,-77,0,861,489
IllinoisNet,44:12:44:6d:83:10,-66,0,861,489
IllinoisNet,44:12:44:6e:bf:60,-77,0,861,489
IllinoisNet,94:64:24:9a:e9:50,-85,0,861,489
IllinoisNet,44:12:44:69:70:40,-80,0,861,489
IllinoisNet,44:12:44:69:bb:40,-66,0,861,489
IllinoisNet,44:12:44:6a:05:b0,-76,0,861,489
IllinoisNet,44:12:44:6b:5d:e0,-83,0,861,489
IllinoisNet,cc:88:c7:74:69:f2,-86,0,861,489
IllinoisNet,44:12:44:69:61:30,-77,0,861,489
IllinoisNet,44:12:44:6e:f8:90,-77,0,861,489
IllinoisNet,44:12:44:69:58:a0,-69,0,861,489
IllinoisNet,44:12:44:6e:68:a0,-89,0,861,489
IllinoisNet,44:12:44:6d:16:c0,-81,0,861,489
IllinoisNet,44:12:44:6a:29:d0,-85,0,861,489
IllinoisNet,44:12:44:6d:60:40,-66,0,861,489
IllinoisNet,44:12:44:6b:8f:40,-86,0,861,489
IllinoisNet,44:12:44:6b:00:50,-85,0,861,489
eduroam,44:12:44:6a:05:d1,-79,0,861,489
eduroam,44:12:44:6d:54:d1,-64,0,861,489
eduroam,44:12:44:6e:f8:71,-81,0,861,489
eduroam,44:12:44:6d:83:11,-75,0,861,489
eduroam,44:12:44:69:70:61,-85,0,861,489
eduroam,44:12:44:6b:03:81,-64,0,861,489
eduroam,44:12:44:69:b0:f1,-84,0,861,489
eduroam,44:12:44:6e:6c:f1,-88,0,861,489
eduroam,44:12:44:6c:38:91,-87,0,861,489
